"","clase","subsector","sector","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta","nomsector","nomsubsector","nomclase"
"26500",611112,611,61,1066562,"JARDÍN DE NIÑOS OCTAVIO PAZ","SECRETARÍA DE EDUACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","PASEO DEL PARQUE","CALLE","BUGAMBILIAS","CALLE","GRANADOS","CALLE","PASEO DEL PARQUE",0,"SN","","","","","FRACCIONAMIENTO","PARQUE HUNDIDO","","","",35049,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","2054",22,"8713115381","","","Fijo",25.59156591,-103.475043,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26501",611112,611,61,1066004,"JARDÍN DE NIÑOS BRUNO MARTINEZ","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","AVENIDA","INDEPENDENCIA","ANDADOR","PRINCIPAL","CALLE","VITICULTORES","AVENIDA","FRANCISCO I. MADERO",0,"SN","","","","","COLONIA","VALLE AZUL","","","",35027,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","537",3,"8717374030","","","Fijo",25.58485213,-103.5030312,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26502",611112,611,61,1068376,"KINDER ROSAS DE LA INFANCIA","SEP",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","VICENTE GUERRERO","AVENIDA","JUAN E. GARCÍA","AVENIDA","COAHUILA","CALLE","MIGUEL HIDALGO",0,"SN","","","","","COLONIA","CENTRO","","","",35150,10,"DURANGO",12,"Lerdo",1,"Lerdo","503",25,"8717250304","","","Fijo",25.53659243,-103.5193831,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26503",611112,611,61,1066357,"JARDÍN DE NIÑOS JEAN PIAGET","SECRETARÍA DE EDUCACIÓN PÚBLICA 10DJN0887A",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","AVENIDA","VERANO","CALLE","ÁLAMOS","AVENIDA","DEL TRUENO","AVENIDA","VERANO",0,"SN","","","","","COLONIA","MIGUEL DE LA MADRID","","","",35015,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1164",2,"","","","Fijo",25.60299792,-103.4710955,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26504",611112,611,61,1065853,"JARDÍN DE NIÑOS ENRIQUE GONZALEZ MARTINEZ","SECRETARÍA DE EDUCACIÓN PÚBLICA 10DJN0082N",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","AVENIDA","FILADELFIA","CALLE","NINGUNO","AVENIDA","FRANCISCO VILLA","CALLE","VÍA APIA",0,"SN","","","","","FRACCIONAMIENTO","VILLA NAPOLES","","","",35018,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1681",12,"8717486607","","","Fijo",25.58673372,-103.4936077,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26505",611112,611,61,1103339,"JARDÍN DE NIÑOS DURANGO","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","NINGUNO","","NINGUNO","","NINGUNO","CALLE","NINGUNO",0,"SN","","","","","EJIDO","NUEVO CASTILLO","","","",35015,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1643",13,"","","","Semifijo",25.60262829,-103.4828278,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26506",611112,611,61,1062114,"ESCUELA JARDÍN DE NIÑOS GENERAL GUADALUPE VICTORIA","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","PATONI","AVENIDA","DE LA ROSA","CALLE","GENARO VÁZQUEZ","CALLE","ESCOBEDO",1035,"","","","","","COLONIA","SANTA ROSA","","","",35040,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","823",26,"","","","Fijo",25.56773678,-103.48836,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26507",611112,611,61,312507,"JARDÍN DE NIÑOS JAIME NUNO","JARDÍN DE NIÑOS JAIME NUNO",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","ENGLANTINAS","CALLE","LILA","BOULEVARD","DE LA DALIA","CALLE","HELIOTROPO",0,"SN","","","","","COLONIA","LA DALIA","","","",27397,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","190A",31,"","","","Fijo",25.49362272,-103.401858,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26508",611112,611,61,1065854,"JARDÍN DE NIÑOS ENRIQUE GONZALEZ MARTINEZ T.V.","SECRETARÍA DE EDUCACIÓN PÚBLICA 10DJN1038G",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","AVENIDA","FILADELFIA","CALLE","NINGUNO","AVENIDA","FRANCISCO VILLA","CALLE","VÍA APIA",0,"SN","","","","","FRACCIONAMIENTO","VILLANAPOLES","","","",35018,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1681",12,"","","","Fijo",25.5867341,-103.4936068,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26509",611112,611,61,1064762,"JARDÍN DE NIÑOS RUBEN DARIO","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","AVENIDA","ARMANDO DEL CASTILLO FRANCO","CALLE","NINGUNO","CALLE","42","CALLE","NINGUNO",0,"SN","","","","","COLONIA","FIDEL VELAZQUEZ","","","",35025,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1018",19,"","","","Fijo",25.5803991,-103.5327615,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26510",611112,611,61,302390,"ESCUELA JOSEFA","SEP",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","AVENIDA","EMILIANO ZAPATA","CALLE","NINGUNO","","CHUMACERAS","AVENIDA","EMILIANO ZAPATA",0,"SN","","","","","COLONIA","FIDEL VELAZQUEZ","","","",27058,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1223",18,"8712280234","","","Fijo",25.55261033,-103.3807805,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26511",611112,611,61,1064853,"JARDÍN DE NIÑOS DIANA LAURA RIOJAS DE COLOSIO","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",0,"SN","","","","","COLONIA","LAS LUISAS","","","",35100,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1179",2,"","","","Fijo",25.59873559,-103.5297936,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26512",611112,611,61,1069319,"JARDÍN DE NIÑOS FRANCISCO JAVIER MINA","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","AVENIDA","NIÑOS HÉROES","CALLE","JUAN ESCUTIA","AVENIDA","INDEPENDENCIA","CALLE","JUAN ESCUTIA",0,"SN","","","","","COLONIA","HUARACHE","","","",34181,10,"DURANGO",12,"Lerdo",18,"El Huarache (El Guarache)","1658",28,"","","","Fijo",25.52594367,-103.4884835,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26513",611112,611,61,1066140,"JARDÍN DE NIÑOS FRANCISCO GABILONDO SOLER","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","VALLE GRANDE","CALZADA","DIVISIÓN DEL NORTE","CALLE","ARROYO AZUL","CALLE","VALLE DE LAS PALMAS",0,"SN","","","","","FRACCIONAMIENTO","MIRAVALLE","","","",35015,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","2251",6,"","","","Fijo",25.60479432,-103.4923954,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26514",611112,611,61,1063222,"JARDÍN DE NIÑOS FRANCISCO SARABIA","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","CENTRAL","CALLE","NUBES","AVENIDA","LIBERTAD","CALLE","DE LAS FLORES",0,"SN","","","","","FRACCIONAMIENTO","SANTA ROSA","","","",35078,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1889",3,"8711590274","","","Fijo",25.57117203,-103.4712986,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26515",611112,611,61,1106250,"JARDÍN DE NIÑOS FRANCISCO I. MADERO","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","DE LAS ADELITAS","CALLE","NINGUNO","CALLE","NINGUNO","CALZADA","13 DE ABRIL",0,"SN","","","","","COLONIA","CARLOS REAL","","","",35181,10,"DURANGO",12,"Lerdo",7,"Carlos Real (San Carlos)","1963",16,"","","","Fijo",25.50742745,-103.5274154,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26516",611112,611,61,1066461,"JARDÍN DE NIÑOS LUIS DONALDO COLOSIO","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","PRIVADA","DEL DRAGÓN","PRIVADA","DE LA RULETA","CALLE","EXPOSICIÓN GANADERA","CALLE","NINGUNO",0,"SN","","","","","FRACCIONAMIENTO","LA FERIA","","","",35049,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1874",6,"","","","Fijo",25.58175338,-103.4728451,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26517",611112,611,61,278887,"JARDÍN DE NIÑOS CARMEN MARTIN GAITE","SEP O5DJN1235W",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","THEODORE ROOSEVELT","","THEODOORE ROOSEVELT","CALLE","MANUEL DE JESÚS CLOUTHIER DEL RINCÓN","CALLE","CIRCUITO HENRI DUNANT",0,"SN","","","","","FRACCIONAMIENTO","LA PAZ","","","",27018,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","3978",4,"","","","Fijo",25.59049985,-103.3623602,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26518",611112,611,61,1064230,"JARDÍN DE NIÑOS ADOLFO RUIZ CORTINES","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","QUINTA","CALLE","TOPIA","CALLE","NINGUNO","PRIVADA","SEXTA",0,"SN","","","","","COLONIA","JOSE CAMPILLO SAINZ","PARQUE INDUSTRIAL","SIN NOMBRE","",35079,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","927",15,"8717199862","","","Fijo",25.56982524,-103.4603336,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26519",611112,611,61,1070417,"JARDÍN DE NIÑOS XÓCHITL","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","JUAN E. GARCÍA","AVENIDA","FRANCISCO I. MADERO","AVENIDA","NICOLÁS BRAVO","CALLE","BELISARIO DOMÍNGUEZ",0,"SN","","","","","COLONIA","CENTRO","","","",35180,10,"DURANGO",12,"Lerdo",57,"Ciudad Juárez","122A",3,"","","","Fijo",25.49533276,-103.5963697,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26520",611112,611,61,1066706,"JARDÍN DE NIÑOS MA ENRIQUETA","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","NINGUNO","","NINGUNO","","NINGUNO","CALLE","NINGUNO",0,"SN","","","","","EJIDO","SAN FELIPE","ESCUELA","SIN NOMBRE","SN",35118,10,"DURANGO",7,"Gómez Palacio",135,"San Felipe","1906",9,"8711709157","","","Fijo",25.69418435,-103.3814294,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26521",611112,611,61,1066598,"JARDÍN DE NIÑOS FRIDA KAHLO","SECRETARÍA DE EDUCACIÓN PÚBLICA 10DJN1037H",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","SONORA","CALLE","QUINTANA ROO","CALLE","HIDALGO","CALLE","SONORA",0,"SN","","","","","FRACCIONAMIENTO","SANTA TERESA","","","",35049,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1997",19,"","","","Fijo",25.58802483,-103.464377,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26522",611112,611,61,292573,"JARDÍN DE NIÑOS LAURA MENDEZ DE CUENCA","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","DEL PEÑÓN","CALLE","DEL BARRANCO","CALLE","DE LA CANTERA","AVENIDA","DEL PEDREGAL",0,"SN","","","","","FRACCIONAMIENTO","MONTE REAL","","","",27277,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","3840",27,"8712675807","VALDIVIAGABI@HOTMAIL.COM","","Fijo",25.5076233,-103.3529171,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26523",611112,611,61,1066587,"JARDÍN DE NIÑOS MANUEL TOUSSAINT","SECRETARÍA DE EDUCACIÓN PÚBLICA 10DJN0761U",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",0,"SN","","","","","EJIDO","EMILIANO ZAPATA","","","",35017,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1997",2,"","","","Fijo",25.59101996,-103.4657903,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26524",611112,611,61,310593,"JARDÍN DE NIÑOS CUAUHTÉMOC","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","MONTE KENYA","CALLE","NINGUNO","AVENIDA","POPOCATÉPETL","CALLE","MONTE MAKALU",0,"SN","","","","","COLONIA","VALLE DORADO","","","",27298,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","2077",21,"","","","Fijo",25.51270077,-103.421413,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26525",611112,611,61,1066758,"KINDER 16 DE SEPTIEMBRE TURNO MATUTINO","SECRETARÍA DE EDUCACIÓN PÚBLICA CLAVE 10DJN0196P",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","NINGUNO","CALLE","LÁZARO CÁRDENAS","CALLE","NINGUNO","CALLE","NINGUNO",0,"SN","","","","","EJIDO","PASTOR ROUAIX","","","",35133,10,"DURANGO",7,"Gómez Palacio",115,"Pastor Rouaix","2317",4,"","","","Fijo",25.68268698,-103.5106139,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26526",611112,611,61,1101314,"JARDÍN DE NIÑOS HELEN KELLER","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","CORONA","AVENIDA","NACIONES UNIDAS","AVENIDA","CHAPALA","CALLE","AMÉRICA",0,"SN","","","","","COLONIA","NOGALES","","","",35025,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1713",19,"","","","Fijo",25.5798617,-103.5225281,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26527",611112,611,61,1069989,"JARDÍN DE NIÑOS HÉROES","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","NINGUNO","CALLE","NICOLÁS BRAVO","CALLE","CUAUHTÉMOC","CALLE","MORELOS",0,"SN","","","","","VILLA","NAZARENO","","","",35188,10,"DURANGO",12,"Lerdo",28,"Nazareno","1179",19,"","","","Fijo",25.40118482,-103.4259805,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26528",611112,611,61,305843,"JARDÍN DE NIÑOS 20 DE NOVIEMBRE","",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALZADA","MOCTEZUMA","CALZADA","ÁVILA CAMACHO","CALLE","XICOTÉNCATL","CALLE","CUAUTITLÁN",0,"SN","","","","","COLONIA","CAROLINAS","","","",27040,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1276",2,"8717219392","","","Fijo",25.555523,-103.4081651,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26529",611112,611,61,295527,"JARDÍN DE NIÑOS 20 DE NOVIEMBRE TV","ESCUELA 20 DE NOVIEMBRE",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","AVENIDA","MATAMOROS","CALZADA","20 DE NOVIEMBRE","CALLE","5 DE MAYO","BOULEVARD","INDEPENDENCIA",0,"SN","","","","","COLONIA","VEINTE DE NOVIEMBRE","","","",27085,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","3200",26,"","","","Fijo",25.53878006,-103.4689529,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26530",611112,611,61,294762,"PREESCOLAR LOS INSURGENTES DEL BICENTENARIO","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALZADA","JOSÉ VASCONCELOS","CALZADA","JOSEVASCONCELOS","CALLE","JUAN AGUSTIN DE ESPINOZA","CALLE","GENERAL CEPEDA",0,"SN","","","","","FRACCIONAMIENTO","LA CORTINA","","","",27054,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","2310",1,"","","","Fijo",25.55782348,-103.3641283,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26531",611112,611,61,302745,"PREESCOLAR RAFAEL RAMIREZ CASTAÑEDA","PREESCOLAR RAFAEL RAMIREZ CASTAÑEDA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","PRIVADA","NINGUNO","PERIFÉRICO","RAUL LÓPEZ SÁNCHEZ","CALLE","GERANIOS","AVENIDA","EL FRESNO",0,"SN","","","","","COLONIA","EJIDO IGNACIO ALLENDE","","","",27400,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","761",43,"","","","Fijo",25.57733613,-103.3944731,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26532",611112,611,61,1065064,"JARDÍN DE NIÑOS JOSE MARIA MORELOS","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","AVENIDA","GÉMINIS","ANDADOR","NAVIO","CALLE","AMATISTA","CALLE","DEL CANAL",0,"SN","","","","","FRACCIONAMIENTO","MORELOS II","","","",35026,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1713",30,"","","","Fijo",25.57597638,-103.5190746,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26533",611112,611,61,1103911,"JARDÍN DE NIÑOS NELLIE CAMPOBELLO","SECRETARÍA DE EDUCACIÓN PÚBLICA 10DJN1036I",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","DÉCIMA CUARTA","CALLE","DE LOS MEZQUITES","AVENIDA","DE LOS CIRUELOS","CALLE","DÉCIMA TERCERA",0,"SN","","","","","FRACCIONAMIENTO","LOS ALAMOS","","","",35024,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1183",4,"","","","Fijo",25.60044098,-103.5106469,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26534",611112,611,61,291374,"ESCUELA JARDÍN DE NIÑOS EJERCITO MEXICANO CLAVE 05DJN00Z8H","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALZADA","LA JOYITA","CALLE","NINGUNO","CALLE","ZAFIRO","CALLE","GEMA",599,"","","","","","EJIDO","LA JOYA","","","",27400,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","564",23,"8717335680","","","Fijo",25.5412916,-103.3364772,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26535",611112,611,61,308092,"JARDÍN DE NIÑOS AMALIA DE CASTILLO LEDON TURNO VESPERTINO","SEP",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","AVENIDA","CUARTA","CALLE","QUINTA DEL TIRO","CALLE","CUARTA DEL TIRO","AVENIDA","QUINTA",317,"","","","","","COLONIA","VICENTE GUERRERO","","","",27380,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1844",19,"8717229062","","","Fijo",25.51650529,-103.4384285,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26536",611112,611,61,286279,"JARDÍN DE NIÑOS MAGDALENA MONDRAGON","",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","NAZARIO S. ORTIZ GARZA","CALLE","INDEPENDENCIA","AVENIDA","LIBERTAD","CALLE","PRIMERA DE SAN JOAQUÍN",0,"SN","","","","","COLONIA","SAN JOAQUIN","","","",27340,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","2804",24,"","","","Fijo",25.53286917,-103.4761471,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26537",611112,611,61,312578,"JARDÍN DE NIÑOS MAGDALENA MONDRAGON TURNO MATUTINO","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","PRIMAVERA","CALLE","OLIVO","CALLE","EUCALIPTO","CALLE","CIRUELOS",0,"SN","","","","","COLONIA","NUEVA MERCED","","","",27297,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","3183",2,"8717308362","","","Fijo",25.49838137,-103.3953184,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26538",611112,611,61,302876,"JARDÍN DE NIÑOS MALITZIN","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","RUMOROSA","AVENIDA","ALLENDE","CALLE","FRANCISCO SARABIA","AVENIDA","ALLENDE",0,"SN","","","","","COLONIA","NUEVA CALIFORNIA","","","",27089,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","2630",25,"8717204573","","","Fijo",25.5418777,-103.3859502,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26539",611112,611,61,274329,"JARDÍN DE NIÑOS JOSE ROSAS MORENO","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","AMAZONITA","CALLE","CAUDILLO","CALLE","HÉROE DEL CASTILLO","CALLE","PASEO CANAL DE SAN ANTONIO",0,"SN","","","","","FRACCIONAMIENTO","RESIDENCIAL VICTORIA","","","",27087,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","4355",49,"","","","Fijo",25.5478182,-103.3555775,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26540",611112,611,61,1063201,"JARDÍN DE NIÑOS NUEVO AMANECER","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","PASIONARIA","CALLE","MIGUEL DE LA MADRID","CALLE","NICARAGUA","CALLE","MÉXICO",0,"SN","","","","","COLONIA","SANTA ROSALIA","","","",35044,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1431",2,"8711591139","J.UEVOAMANECER@HOTMAIL.COM","","Fijo",25.57546931,-103.4790065,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26541",611112,611,61,1063649,"JARDÍN DE NIÑOS DOCTOR ISAURO VENZOR","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","31 a 50 personas","AVENIDA","MINA","BOULEVARD","MIGUEL ALEMÁN","CALLE","DURANGO","AVENIDA","HIDALGO",1503,"","","","","","COLONIA","LAS ROSAS","","","",35090,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","170",5,"8717159710","","","Fijo",25.55466034,-103.4940458,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26542",611112,611,61,1063821,"JARDÍN DE NIÑOS PRESIDENTE JOSE LOPEZ MATEOS","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","AVENIDA","CUAUHTÉMOC","CALLE","DEGOLLADO","CALLE","ESCOBEDO","AVENIDA","GUICHO CISNEROS",0,"SN","","","","","COLONIA","SANTA ROSA","","","",35040,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","876",17,"8717232689","","","Fijo",25.56644078,-103.4920556,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26543",611112,611,61,1067814,"JARDÍN DE NIÑOS JUAN ESCUTIA","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","JACARANDAS","CALLE","FLORES MAGÓN","","MARIO MORENO","CALLE","FRESNOS",0,"SN","","","","","COLONIA","NUEVA JERUSALEM","","","",35158,10,"DURANGO",12,"Lerdo",1,"Lerdo","715",2,"8717259136","","","Fijo",25.55393918,-103.5143515,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26544",611112,611,61,1101422,"JARDÍN DE NIÑOS JUAN RUIZ ALARCON TURNO MATUTINO","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","PRIVADA","LIRIOS (KINDER)","CALLE","AZUCENAS","PRIVADA","DEL DIAMANTE","CALLE","ROSAL",0,"SN","","","","","COLONIA","EL REFUGIO","","","",35029,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","186A",5,"","","","Fijo",25.58038775,-103.5107317,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
